title,price,link
"Subaru Levorg 1.6 CVT, 2016, 34 100 км, с пробегом, цена 1 400 000 руб. - Автомобили в Москве",1 400 000 ₽,https://www.avito.ru/moskva/avtomobili/subaru_levorg_1.6_cvt_2016_34_100_km_4015771765
"Mercedes-Benz C-класс 1.6 AT, 2013, 144 643 км, с пробегом, цена 1 295 000 руб. - Автомобили в Москве",1 295 000 ₽,https://www.avito.ru/moskva/avtomobili/mercedes-benz_c-klass_1.6_at_2013_144_643_km_3943370380
"Opel Zafira 2.0 AT, 2013, 130 667 км, с пробегом, цена 1 049 000 руб. - Автомобили в Москве",1 049 000 ₽,https://www.avito.ru/moskva/avtomobili/opel_zafira_2.0_at_2013_130_667_km_3959991148
"Mitsubishi Pajero Sport 2.5 AT, 2013, 159 000 км, с пробегом, цена 1 350 000 руб. - Автомобили в Москве",1 350 000 ₽,https://www.avito.ru/moskva/avtomobili/mitsubishi_pajero_sport_2.5_at_2013_159_000_km_3829780216
"ВАЗ (LADA) Vesta 1.6 MT, 2020, 55 423 км, с пробегом, цена 780 000 руб. - Автомобили в Москве",780 000 ₽,https://www.avito.ru/moskva/avtomobili/vaz_lada_vesta_1.6_mt_2020_55_423_km_4027111436
"Chevrolet Captiva 2.2 AT, 2014, 146 000 км, с пробегом, цена 1 195 000 руб. - Автомобили в Москве",1 195 000 ₽,https://www.avito.ru/moskva/avtomobili/chevrolet_captiva_2.2_at_2014_146_000_km_3917762369
"Kia Sportage 2.0 AT, 2012, 145 000 км, с пробегом, цена 1 049 000 руб. - Автомобили в Москве",1 049 000 ₽,https://www.avito.ru/moskva/avtomobili/kia_sportage_2.0_at_2012_145_000_km_3933144655
"Cadillac SRX 3.0 AT, 2011, 107 000 км, с пробегом, цена 1 199 000 руб. - Автомобили в Москве",1 199 000 ₽,https://www.avito.ru/moskva/avtomobili/cadillac_srx_3.0_at_2011_107_000_km_3887446502
"Nissan X-Trail 2.0 CVT, 2015, 98 300 км, с пробегом, цена 1 439 000 руб. - Автомобили в Москве",1 439 000 ₽,https://www.avito.ru/moskva/avtomobili/nissan_x-trail_2.0_cvt_2015_98_300_km_3874924904
"Nissan X-Trail 2.5 CVT, 2010, 158 422 км, с пробегом, цена 1 049 000 руб. - Автомобили в Москве",1 049 000 ₽,https://www.avito.ru/moskva/avtomobili/nissan_x-trail_2.5_cvt_2010_158_422_km_3898885188
"LIFAN X60 1.8 MT, 2017, 47 105 км, с пробегом, цена 720 000 руб. - Автомобили в Москве",720 000 ₽,https://www.avito.ru/moskva/avtomobili/lifan_x60_1.8_mt_2017_47_105_km_3838644360
"Nissan Pathfinder 2.5 AT, 2014, 127 000 км, с пробегом, цена 1 595 000 руб. - Автомобили в Москве",1 595 000 ₽,https://www.avito.ru/moskva/avtomobili/nissan_pathfinder_2.5_at_2014_127_000_km_4087795473
"Audi A6 1.8 AMT, 2016, 85 341 км, с пробегом, цена 1 499 000 руб. - Автомобили в Москве",1 499 000 ₽,https://www.avito.ru/moskva/avtomobili/audi_a6_1.8_amt_2016_85_341_km_3744530730
"Volkswagen Polo 1.6 AT, 2018, 52 907 км, с пробегом, цена 880 000 руб. - Автомобили в Москве",880 000 ₽,https://www.avito.ru/moskva/avtomobili/volkswagen_polo_1.6_at_2018_52_907_km_3294315223
"Toyota Corolla 1.6 AT, 2008, 148 000 км, с пробегом, цена 769 000 руб. - Автомобили в Москве",769 000 ₽,https://www.avito.ru/moskva/avtomobili/toyota_corolla_1.6_at_2008_148_000_km_3761577481
"Kia Ceed 1.6 AT, 2021, 55 721 км, с пробегом, цена 1 580 000 руб. - Автомобили в Москве",1 580 000 ₽,https://www.avito.ru/moskva/avtomobili/kia_ceed_1.6_at_2021_55_721_km_4027245061
"Hyundai Sonata 2.0 AT, 2011, 169 000 км, с пробегом, цена 1 099 000 руб. - Автомобили в Москве",1 099 000 ₽,https://www.avito.ru/moskva/avtomobili/hyundai_sonata_2.0_at_2011_169_000_km_3918363476
"Hyundai Elantra 1.6 AT, 2017, 93 000 км, с пробегом, цена 1 199 000 руб. - Автомобили в Москве",1 199 000 ₽,https://www.avito.ru/moskva/avtomobili/hyundai_elantra_1.6_at_2017_93_000_km_3933302587
"Infiniti QX70 3.0 AT, 2014, 107 000 км, с пробегом, цена 1 699 000 руб. - Автомобили в Москве",1 699 000 ₽,https://www.avito.ru/moskva/avtomobili/infiniti_qx70_3.0_at_2014_107_000_km_3822767366
"Kia Sorento 2.2 AT, 2014, 132 800 км, с пробегом, цена 1 395 000 руб. - Автомобили в Москве",1 395 000 ₽,https://www.avito.ru/moskva/avtomobili/kia_sorento_2.2_at_2014_132_800_km_3907527907
"Honda CR-V 2.4 AT, 2014, 145 112 км, с пробегом, цена 1 549 000 руб. - Автомобили в Москве",1 549 000 ₽,https://www.avito.ru/moskva/avtomobili/honda_cr-v_2.4_at_2014_145_112_km_3930731575
"Kia Cerato 2.0 AT, 2021, 73 460 км, с пробегом, цена 1 690 000 руб. - Автомобили в Москве",1 690 000 ₽,https://www.avito.ru/moskva/avtomobili/kia_cerato_2.0_at_2021_73_460_km_3806781509
"Kia Carnival 2.2 AT, 2019, 86 240 км, с пробегом, цена 2 200 000 руб. - Автомобили в Москве",2 200 000 ₽,https://www.avito.ru/moskva/avtomobili/kia_carnival_2.2_at_2019_86_240_km_4026610497
"Skoda Superb 2.0 AMT, 2012, 158 500 км, с пробегом, цена 995 000 руб. - Автомобили в Москве",995 000 ₽,https://www.avito.ru/moskva/avtomobili/skoda_superb_2.0_amt_2012_158_500_km_4056461169
"Audi A4 1.8 CVT, 2013, 125 941 км, с пробегом, цена 1 099 000 руб. - Автомобили в Москве",1 099 000 ₽,https://www.avito.ru/moskva/avtomobili/audi_a4_1.8_cvt_2013_125_941_km_3519715628
"Hyundai ix35 2.0 AT, 2014, 92 300 км, с пробегом, цена 875 000 руб. - Автомобили в Москве",875 000 ₽,https://www.avito.ru/moskva/avtomobili/hyundai_ix35_2.0_at_2014_92_300_km_3294673371
"Kia Cerato 1.6 AT, 2021, 50 000 км, с пробегом, цена 1 690 000 руб. - Автомобили в Москве",1 690 000 ₽,https://www.avito.ru/moskva/avtomobili/kia_cerato_1.6_at_2021_50_000_km_4016139707
"Volkswagen Tiguan 2.0 AMT, 2018, 97 200 км, с пробегом, цена 1 849 000 руб. - Автомобили в Москве",1 849 000 ₽,https://www.avito.ru/moskva/avtomobili/volkswagen_tiguan_2.0_amt_2018_97_200_km_3959965437
"Peugeot 308 1.6 AT, 2011, 155 318 км, с пробегом, цена 599 000 руб. - Автомобили в Москве",599 000 ₽,https://www.avito.ru/moskva/avtomobili/peugeot_308_1.6_at_2011_155_318_km_3937310898
"Kia Optima 2.0 AT, 2018, 50 813 км, с пробегом, цена 1 235 000 руб. - Автомобили в Москве",1 235 000 ₽,https://www.avito.ru/moskva/avtomobili/kia_optima_2.0_at_2018_50_813_km_4026738091
"Suzuki Grand Vitara 2.4 AT, 2010, 167 000 км, с пробегом, цена 995 000 руб. - Автомобили в Москве",995 000 ₽,https://www.avito.ru/moskva/avtomobili/suzuki_grand_vitara_2.4_at_2010_167_000_km_3918179791
"Audi Q5 2.0 AMT, 2011, 137 000 км, с пробегом, цена 1 099 000 руб. - Автомобили в Москве",1 099 000 ₽,https://www.avito.ru/moskva/avtomobili/audi_q5_2.0_amt_2011_137_000_km_3932726283
"Kia Stinger 2.0 AT, 2018, 63 124 км, с пробегом, цена 2 499 000 руб. - Автомобили в Москве",2 499 000 ₽,https://www.avito.ru/moskva/avtomobili/kia_stinger_2.0_at_2018_63_124_km_3950748545
"Hyundai Elantra 1.5 CVT, 2023, 60 км, с пробегом, цена 2 139 000 руб. - Автомобили в Москве",2 139 000 ₽,https://www.avito.ru/moskva/avtomobili/hyundai_elantra_1.5_cvt_2023_60_km_3875367151
"Changan UNI-T 2.0 AT, 2021, 2 041 км, с пробегом, цена 2 050 000 руб. - Автомобили в Москве",2 050 000 ₽,https://www.avito.ru/moskva/avtomobili/changan_uni-t_2.0_at_2021_2_041_km_3647527443
"Hyundai Solaris 1.6 AT, 2011, 140 257 км, с пробегом, цена 689 000 руб. - Автомобили в Москве",689 000 ₽,https://www.avito.ru/moskva/avtomobili/hyundai_solaris_1.6_at_2011_140_257_km_3898788867
"Ford Explorer 3.5 AT, 2015, 167 000 км, с пробегом, цена 1 895 000 руб. - Автомобили в Москве",1 895 000 ₽,https://www.avito.ru/moskva/avtomobili/ford_explorer_3.5_at_2015_167_000_km_4055729368
"Jeep Grand Cherokee 3.0 AT, 2013, 120 380 км, с пробегом, цена 1 799 000 руб. - Автомобили в Москве",1 799 000 ₽,https://www.avito.ru/moskva/avtomobili/jeep_grand_cherokee_3.0_at_2013_120_380_km_3776461254
"Haval Jolion 1.5 AMT, 2021, 36 489 км, с пробегом, цена 1 310 000 руб. - Автомобили в Москве",1 310 000 ₽,https://www.avito.ru/moskva/avtomobili/haval_jolion_1.5_amt_2021_36_489_km_3293822345
"Volkswagen Passat CC 1.8 AMT, 2014, 138 733 км, с пробегом, цена 1 295 000 руб. - Автомобили в Москве",1 295 000 ₽,https://www.avito.ru/moskva/avtomobili/volkswagen_passat_cc_1.8_amt_2014_138_733_km_3942664617
"Subaru Levorg 1.6 CVT, 2016, 73 000 км, с пробегом, цена 1 400 000 руб. - Автомобили в Москве",1 400 000 ₽,https://www.avito.ru/moskva/avtomobili/subaru_levorg_1.6_cvt_2016_73_000_km_3951980249
"Kia Sportage 2.0 AT, 2010, 142 000 км, с пробегом, цена 949 000 руб. - Автомобили в Москве",949 000 ₽,https://www.avito.ru/moskva/avtomobili/kia_sportage_2.0_at_2010_142_000_km_3729389678
"Toyota Highlander 3.5 AT, 2014, 140 222 км, с пробегом, цена 2 699 000 руб. - Автомобили в Москве",2 699 000 ₽,https://www.avito.ru/moskva/avtomobili/toyota_highlander_3.5_at_2014_140_222_km_3960476249
"Kia Rio 1.6 AT, 2014, 124 000 км, с пробегом, цена 749 000 руб. - Автомобили в Москве",749 000 ₽,https://www.avito.ru/moskva/avtomobili/kia_rio_1.6_at_2014_124_000_km_3937521422
"Kia Sportage 2.0 AT, 2015, 97 500 км, с пробегом, цена 1 115 000 руб. - Автомобили в Москве",1 115 000 ₽,https://www.avito.ru/moskva/avtomobili/kia_sportage_2.0_at_2015_97_500_km_3917840923
"BMW 5 серия GT 3.0 AT, 2010, 143 000 км, с пробегом, цена 1 649 000 руб. - Автомобили в Москве",1 649 000 ₽,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_gt_3.0_at_2010_143_000_km_3933553248
"Ford Focus 1.8 MT, 2008, 169 000 км, с пробегом, цена 599 000 руб. - Автомобили в Москве",599 000 ₽,https://www.avito.ru/moskva/avtomobili/ford_focus_1.8_mt_2008_169_000_km_3886962796
"Toyota RAV4 2.0 AT, 2009, 158 500 км, с пробегом, цена 1 095 000 руб. - Автомобили в Москве",1 095 000 ₽,https://www.avito.ru/moskva/avtomobili/toyota_rav4_2.0_at_2009_158_500_km_3874655537
"Geely Coolray 1.5 AMT, 2023, 10 км, с пробегом, цена 1 685 000 руб. - Автомобили в Москве",1 685 000 ₽,https://www.avito.ru/moskva/avtomobili/geely_coolray_1.5_amt_2023_10_km_3710848777
"Opel Zafira 1.8 AMT, 2012, 135 491 км, с пробегом, цена 649 000 руб. - Автомобили в Москве",649 000 ₽,https://www.avito.ru/moskva/avtomobili/opel_zafira_1.8_amt_2012_135_491_km_3963521400
"Hyundai i40 2.0 AT, 2016, 144 500 км, с пробегом, цена 1 165 000 руб. - Автомобили в Москве",1 165 000 ₽,https://www.avito.ru/moskva/avtomobili/hyundai_i40_2.0_at_2016_144_500_km_4023978837
"Renault Duster 2.0 AT, 2019, 36 491 км, с пробегом, цена 1 199 000 руб. - Автомобили в Москве",1 199 000 ₽,https://www.avito.ru/moskva/avtomobili/renault_duster_2.0_at_2019_36_491_km_3680258890
"ВАЗ (LADA) Largus 1.6 MT, 2018, 65 524 км, с пробегом, цена 830 000 руб. - Автомобили в Москве",830 000 ₽,https://www.avito.ru/moskva/avtomobili/vaz_lada_largus_1.6_mt_2018_65_524_km_3294632060
"Mazda CX-5 2.5 AT, 2020, 24 285 км, с пробегом, цена 2 745 000 руб. - Автомобили в Москве",2 745 000 ₽,https://www.avito.ru/moskva/avtomobili/mazda_cx-5_2.5_at_2020_24_285_km_3943202973
"Land Rover Range Rover Velar 2.0 AT, 2019, 45 600 км, с пробегом, цена 4 500 000 руб. - Автомобили в Москве",4 500 000 ₽,https://www.avito.ru/moskva/avtomobili/land_rover_range_rover_velar_2.0_at_2019_45_600_km_3888191606
"Ford Explorer 3.5 AT, 2014, 147 000 км, с пробегом, цена 1 599 000 руб. - Автомобили в Москве",1 599 000 ₽,https://www.avito.ru/moskva/avtomobili/ford_explorer_3.5_at_2014_147_000_km_3889303183
"Hyundai Elantra 1.5 CVT, 2023, 41 км, с пробегом, цена 1 999 000 руб. - Автомобили в Москве",1 999 000 ₽,https://www.avito.ru/moskva/avtomobili/hyundai_elantra_1.5_cvt_2023_41_km_3960254607
"Hyundai Grandeur 3.0 AT, 2012, 131 400 км, с пробегом, цена 1 145 000 руб. - Автомобили в Москве",1 145 000 ₽,https://www.avito.ru/moskva/avtomobili/hyundai_grandeur_3.0_at_2012_131_400_km_3943232044
"Nissan Teana 2.5 CVT, 2011, 129 000 км, с пробегом, цена 945 000 руб. - Автомобили в Москве",945 000 ₽,https://www.avito.ru/moskva/avtomobili/nissan_teana_2.5_cvt_2011_129_000_km_3918406567
"Toyota Camry 2.5 AT, 2021, 65 014 км, с пробегом, цена 2 195 000 руб. - Автомобили в Москве",2 195 000 ₽,https://www.avito.ru/moskva/avtomobili/toyota_camry_2.5_at_2021_65_014_km_4027031210
"Nissan Pathfinder 2.5 AT, 2008, 167 000 км, с пробегом, цена 1 099 000 руб. - Автомобили в Москве",1 099 000 ₽,https://www.avito.ru/moskva/avtomobili/nissan_pathfinder_2.5_at_2008_167_000_km_3933540245
"Kia Soul 1.6 AT, 2011, 163 500 км, с пробегом, цена 793 000 руб. - Автомобили в Москве",793 000 ₽,https://www.avito.ru/moskva/avtomobili/kia_soul_1.6_at_2011_163_500_km_3874955439
"Mitsubishi Outlander 2.4 CVT, 2011, 157 463 км, с пробегом, цена 920 000 руб. - Автомобили в Москве",920 000 ₽,https://www.avito.ru/moskva/avtomobili/mitsubishi_outlander_2.4_cvt_2011_157_463_km_3646860138
"Mazda 6 2.5 AT, 2016, 64 313 км, с пробегом, цена 1 869 000 руб. - Автомобили в Москве",1 869 000 ₽,https://www.avito.ru/moskva/avtomobili/mazda_6_2.5_at_2016_64_313_km_3899268008
"Skoda Octavia 1.8 AT, 2012, 164 000 км, с пробегом, цена 885 000 руб. - Автомобили в Москве",885 000 ₽,https://www.avito.ru/moskva/avtomobili/skoda_octavia_1.8_at_2012_164_000_km_4056284858
"Opel Mokka 1.8 AT, 2014, 122 147 км, с пробегом, цена 999 000 руб. - Автомобили в Москве",999 000 ₽,https://www.avito.ru/moskva/avtomobili/opel_mokka_1.8_at_2014_122_147_km_3904590802
"Hyundai Sonata 2.0 AT, 2018, 98 125 км, с пробегом, цена 1 140 000 руб. - Автомобили в Москве",1 140 000 ₽,https://www.avito.ru/moskva/avtomobili/hyundai_sonata_2.0_at_2018_98_125_km_3294391643
"Volkswagen Tiguan 2.0 AMT, 2016, 102 000 км, с пробегом, цена 1 250 000 руб. - Автомобили в Москве",1 250 000 ₽,https://www.avito.ru/moskva/avtomobili/volkswagen_tiguan_2.0_amt_2016_102_000_km_3829858738
"Mazda CX-5 2.5 AT, 2018, 81 047 км, с пробегом, цена 2 099 000 руб. - Автомобили в Москве",2 099 000 ₽,https://www.avito.ru/moskva/avtomobili/mazda_cx-5_2.5_at_2018_81_047_km_3943026599
"Mazda Axela 1.5 AT, 2019, 32 012 км, с пробегом, цена 1 300 000 руб. - Автомобили в Москве",1 300 000 ₽,https://www.avito.ru/moskva/avtomobili/mazda_axela_1.5_at_2019_32_012_km_4016018759
"SsangYong Rexton 2.7 MT, 2011, 144 000 км, с пробегом, цена 749 000 руб. - Автомобили в Москве",749 000 ₽,https://www.avito.ru/moskva/avtomobili/ssangyong_rexton_2.7_mt_2011_144_000_km_3888866151
"Kia Sportage 2.0 AT, 2020, 45 479 к�м, с пробегом, цена 2 099 000 руб. - Автомобили в Москве",2 099 000 ₽,https://www.avito.ru/moskva/avtomobili/kia_sportage_2.0_at_2020_45_479_km_3960406934
"Volvo XC90 2.5 AT, 2011, 169 500 км, с пробегом, цена 1 095 000 руб. - Автомобили в Москве",1 095 000 ₽,https://www.avito.ru/moskva/avtomobili/volvo_xc90_2.5_at_2011_169_500_km_3917654357
"Volkswagen Polo 1.6 AT, 2021, 35 244 км, с пробегом, цена 1 055 000 руб. - Автомобили в Москве",1 055 000 ₽,https://www.avito.ru/moskva/avtomobili/volkswagen_polo_1.6_at_2021_35_244_km_4026705562
"Toyota Corolla 1.6 AT, 2013, 148 000 км, с пробегом, цена 1 049 000 руб. - Автомобили в Москве",1 049 000 ₽,https://www.avito.ru/moskva/avtomobili/toyota_corolla_1.6_at_2013_148_000_km_3933046459
"Opel Zafira 2.0 AT, 2017, 92 000 км, с пробегом, цена 1 249 000 руб. - Автомобили в Москве",1 249 000 ₽,https://www.avito.ru/moskva/avtomobili/opel_zafira_2.0_at_2017_92_000_km_3886698693
"Kia Sportage 2.0 AT, 2012, 148 500 км, с пробегом, цена 1 045 000 руб. - Автомобили в Москве",1 045 000 ₽,https://www.avito.ru/moskva/avtomobili/kia_sportage_2.0_at_2012_148_500_km_3875379432
"Jetour Dashing 1.5 AMT, 2023, 10 км, с пробегом, цена 1 899 000 руб. - Автомобили в Москве",1 899 000 ₽,https://www.avito.ru/moskva/avtomobili/jetour_dashing_1.5_amt_2023_10_km_3678920288
"Hyundai ix35 2.0 AT, 2013, 128 610 км, с пробегом, цена 969 000 руб. - Автомобили в Москве",969 000 ₽,https://www.avito.ru/moskva/avtomobili/hyundai_ix35_2.0_at_2013_128_610_km_3931542432
"Chevrolet TrailBlazer 2.8 AT, 2013, 167 500 км, с пробегом, цена 1 325 000 руб. - Автомобили в Москве",1 325 000 ₽,https://www.avito.ru/moskva/avtomobili/chevrolet_trailblazer_2.8_at_2013_167_500_km_4055658904
"Toyota Camry 2.5 AT, 2017, 72 400 км, с пробегом, цена 1 749 000 руб. - Автомобили в Москве",1 749 000 ₽,https://www.avito.ru/moskva/avtomobili/toyota_camry_2.5_at_2017_72_400_km_3839652598
"Toyota Camry 2.5 AT, 2021, 49 920 км, с пробегом, цена 2 190 000 руб. - Автомобили в Москве",2 190 000 ₽,https://www.avito.ru/moskva/avtomobili/toyota_camry_2.5_at_2021_49_920_km_3422517327
"Land Rover Range Rover 4.4 AT, 2015, 123 639 км, с пробегом, цена 3 929 000 руб. - Автомобили в Москве",3 929 000 ₽,https://www.avito.ru/moskva/avtomobili/land_rover_range_rover_4.4_at_2015_123_639_km_3942800486
"Kia Stinger 2.0 AT, 2019, 60 000 км, с пробегом, цена 2 650 000 руб. - Автомобили в Москве",2 650 000 ₽,https://www.avito.ru/moskva/avtomobili/kia_stinger_2.0_at_2019_60_000_km_4015785514
"Hyundai Elantra 1.5 CVT, 2023, 37 км, с пробегом, цена 1 999 000 руб. - Автомобили в Москве",1 999 000 ₽,https://www.avito.ru/moskva/avtomobili/hyundai_elantra_1.5_cvt_2023_37_km_3959947274
"Mazda CX-7 2.3 AT, 2011, 122 000 км, с пробегом, цена 799 000 руб. - Автомобили в Москве",799 000 ₽,https://www.avito.ru/moskva/avtomobili/mazda_cx-7_2.3_at_2011_122_000_km_3889597083
"Honda CR-V 2.4 AT, 2014, 151 000 км, с пробегом, цена 1 649 000 руб. - Автомобили в Москве",1 649 000 ₽,https://www.avito.ru/moskva/avtomobili/honda_cr-v_2.4_at_2014_151_000_km_3937442572
"Chevrolet Cruze 1.6 MT, 2010, 168 000 км, с пробегом, цена 675 000 руб. - Автомобили в Москве",675 000 ₽,https://www.avito.ru/moskva/avtomobili/chevrolet_cruze_1.6_mt_2010_168_000_km_3918315747
"Haval Jolion 1.5 AMT, 2021, 36 174 км, с пробегом, цена 1 300 000 руб. - Автомобили в Москве",1 300 000 ₽,https://www.avito.ru/moskva/avtomobili/haval_jolion_1.5_amt_2021_36_174_km_4027402891
"Mazda CX-7 2.3 AT, 2010, 153 000 км, с пробегом, цена 829 000 руб. - Автомобили в Москве",829 000 ₽,https://www.avito.ru/moskva/avtomobili/mazda_cx-7_2.3_at_2010_153_000_km_3933338853
"Volkswagen Touareg 3.0 AT, 2008, 175 000 км, с пробегом, цена 1 099 000 руб. - Автомобили в Москве",1 099 000 ₽,https://www.avito.ru/moskva/avtomobili/volkswagen_touareg_3.0_at_2008_175_000_km_3919343032
"Kia Rio 1.6 AT, 2017, 111 000 км, с пробегом, цена 859 000 руб. - Автомобили в Москве",859 000 ₽,https://www.avito.ru/moskva/avtomobili/kia_rio_1.6_at_2017_111_000_km_3874759963
"Mazda 3 1.6 AT, 2013, 136 415 км, с пробегом, цена 879 000 руб. - Автомобили в Москве",879 000 ₽,https://www.avito.ru/moskva/avtomobili/mazda_3_1.6_at_2013_136_415_km_3899149051
"Hyundai Solaris 1.6 AT, 2019, 134 094 км, с пробегом, цена 1 075 000 руб. - Автомобили в Москве",1 075 000 ₽,https://www.avito.ru/moskva/avtomobili/hyundai_solaris_1.6_at_2019_134_094_km_3775550287
"Nissan X-Trail 2.5 CVT, 2012, 161 000 км, с пробегом, цена 1 095 000 руб. - Автомобили в Москве",1 095 000 ₽,https://www.avito.ru/moskva/avtomobili/nissan_x-trail_2.5_cvt_2012_161_000_km_4055786564
"Mazda 6 2.5 AT, 2014, 145 537 км, с пробегом, цена 1 149 000 руб. - Автомобили в Москве",1 149 000 ₽,https://www.avito.ru/moskva/avtomobili/mazda_6_2.5_at_2014_145_537_km_3904124721
"Chery Tiggo 4 Pro 1.5 CVT, 2022, 7 км, с пробегом, цена 1 010 000 руб. - Автомобили в Москве",1 010 000 ₽,https://www.avito.ru/moskva/avtomobili/chery_tiggo_4_pro_1.5_cvt_2022_7_km_3293941546
"Hyundai Santa Fe 2.2 AMT, 2020, 53 000 км, с пробегом, цена 2 650 000 руб. - Автомобили в Москве",2 650 000 ₽,https://www.avito.ru/moskva/avtomobili/hyundai_santa_fe_2.2_amt_2020_53_000_km_4015666923
"Volvo XC60 2.4 AT, 2014, 140 177 км, с пробегом, цена 1 549 000 руб. - Автомобили в Москве",1 549 000 ₽,https://www.avito.ru/moskva/avtomobili/volvo_xc60_2.4_at_2014_140_177_km_4055933466
"Toyota Camry 2.4 AT, 2009, 189 000 км, с пробегом, цена 949 000 руб. - Автомобили в Москве",949 000 ₽,https://www.avito.ru/moskva/avtomobili/toyota_camry_2.4_at_2009_189_000_km_3937163467
"ВАЗ (LADA) Vesta Cross 1.8 MT, 2018, 96 000 км, с пробегом, цена 975 000 руб. - Автомобили в Москве",975 000 ₽,https://www.avito.ru/moskva/avtomobili/vaz_lada_vesta_cross_1.8_mt_2018_96_000_km_3917892364
"Kia Cerato 2.0 AT, 2015, 114 000 км, с пробегом, цена 1 049 000 руб. - Автомобили в Москве",1 049 000 ₽,https://www.avito.ru/moskva/avtomobili/kia_cerato_2.0_at_2015_114_000_km_3933371416
"Hyundai ix35 2.0 AT, 2015, 96 243 км, с пробегом, цена 870 000 руб. - Автомобили в Москве",870 000 ₽,https://www.avito.ru/moskva/avtomobili/hyundai_ix35_2.0_at_2015_96_243_km_4027513816
"Nissan Teana 2.5 CVT, 2011, 115 000 км, с пробегом, цена 849 000 руб. - Автомобили в Москве",849 000 ₽,https://www.avito.ru/moskva/avtomobili/nissan_teana_2.5_cvt_2011_115_000_km_3886611955
"Jetour Dashing 1.5 AMT, 2023, 10 км, с пробегом, цена 1 899 000 руб. - Автомоб�или в Москве",1 899 000 ₽,https://www.avito.ru/moskva/avtomobili/jetour_dashing_1.5_amt_2023_10_km_3678920288
"Mazda 6 2.0 AT, 2013, 139 000 км, с пробегом, цена 1 245 000 руб. - Автомобили в Москве",1 245 000 ₽,https://www.avito.ru/moskva/avtomobili/mazda_6_2.0_at_2013_139_000_km_3875278134
"Chery Tiggo 7 Pro Max 1.5 CVT, 2023, 10 км, с пробегом, цена 1 850 000 руб. - Автомобили в Москве",1 850 000 ₽,https://www.avito.ru/moskva/avtomobili/chery_tiggo_7_pro_max_1.5_cvt_2023_10_km_3646816679
"Volvo XC90 2.5 AT, 2012, 155 246 км, с пробегом, цена 1 079 000 руб. - Автомобили в Москве",1 079 000 ₽,https://www.avito.ru/moskva/avtomobili/volvo_xc90_2.5_at_2012_155_246_km_3931205952
"Kia Cerato 2.0 AT, 2019, 49 000 км, с пробегом, цена 1 875 000 руб. - Автомобили в Москве",1 875 000 ₽,https://www.avito.ru/moskva/avtomobili/kia_cerato_2.0_at_2019_49_000_km_4055725037
"Nissan Pathfinder 3.0 AT, 2013, 142 734 км, с пробегом, цена 1 299 000 руб. - Автомобили в Москве",1 299 000 ₽,https://www.avito.ru/moskva/avtomobili/nissan_pathfinder_3.0_at_2013_142_734_km_3839640331
"OMODA C5 1.5 CVT, 2023, 250 км, с пробегом, цена 1 490 000 руб. - Автомобили в Москве",1 490 000 ₽,https://www.avito.ru/moskva/avtomobili/omoda_c5_1.5_cvt_2023_250_km_3294436950
"Kia Optima 2.4 AT, 2018, 88 550 км, с пробегом, цена 1 995 000 руб. - Автомобили в Москве",1 995 000 ₽,https://www.avito.ru/moskva/avtomobili/kia_optima_2.4_at_2018_88_550_km_3943122112
"Honda Pilot 3.5 AT, 2011, 137 307 км, с пробегом, цена 1 449 000 руб. - Автомобили в Москве",1 449 000 ₽,https://www.avito.ru/moskva/avtomobili/honda_pilot_3.5_at_2011_137_307_km_3959850647
"Toyota RAV4 2.2 AT, 2014, 127 000 км, с пробегом, цена 1 649 000 руб. - Автомобили в Москве",1 649 000 ₽,https://www.avito.ru/moskva/avtomobili/toyota_rav4_2.2_at_2014_127_000_km_3889029875
"Hyundai Santa Fe 2.4 AT, 2012, 175 500 км, с пробегом, цена 1 495 000 руб. - Автомобили в Москве",1 495 000 ₽,https://www.avito.ru/moskva/avtomobili/hyundai_santa_fe_2.4_at_2012_175_500_km_3918531885
"Audi A4 1.8 CVT, 2012, 147 000 км, с пробегом, цена 1 049 000 руб. - Автомобили в Москве",1 049 000 ₽,https://www.avito.ru/moskva/avtomobili/audi_a4_1.8_cvt_2012_147_000_km_3932942819
"Hyundai H-1 2.5 AT, 2020, 44 901 км, с пробегом, цена 2 850 000 руб. - Автомобили в Москве",2 850 000 ₽,https://www.avito.ru/moskva/avtomobili/hyundai_h-1_2.5_at_2020_44_901_km_4027104054
"Land Rover Freelander 2.2 AT, 2014, 113 641 км, с пробегом, цена 1 549 000 руб. - Автомобили в Москве",1 549 000 ₽,https://www.avito.ru/moskva/avtomobili/land_rover_freelander_2.2_at_2014_113_641_km_3951288315
"Volkswagen Touareg 2.5 AT, 2008, 152 300 км, с пробегом, цена 999 000 руб. - Автомобили в Москве",999 000 ₽,https://www.avito.ru/moskva/avtomobili/volkswagen_touareg_2.5_at_2008_152_300_km_3875083870
"BMW X3 2.0 AT, 2012, 129 098 км, с пробегом, цена 1 449 000 руб. - Автомобили в Москве",1 449 000 ₽,https://www.avito.ru/moskva/avtomobili/bmw_x3_2.0_at_2012_129_098_km_3930726974
"Opel Zafira 1.8 MT, 2014, 135 464 км, с пробегом, цена 810 000 руб. - Автомобили в Москве",810 000 ₽,https://www.avito.ru/moskva/avtomobili/opel_zafira_1.8_mt_2014_135_464_km_3807595340
